Category Link,Series Link,Class Link,Series Title,Class Title,HLS URL,Categories
no link,no link,https://ondemand.animalflow.com/assets/freyja-7-v1-f-mp4,No Series Title,Flow with Freyja #4 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/fed404d731d84c928ac501f9293104fe/hls.m3u8,Beginner Flows|Entry Level Flows
no link,no link,https://ondemand.animalflow.com/assets/freyja-5-v1-f-mp4,No Series Title,Flow with Freyja #5 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/1df257af3644479cbf32f20e9cf37a28/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/freyja-1-v2-f-mp4,No Series Title,Flow with Freyja #6 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/c0d4d08ce96f42c8b399a20cf8014a56/hls.m3u8,Beginner Flows|Entry Level Flows
no link,no link,https://ondemand.animalflow.com/assets/freyja-8-v1-f-mp4,No Series Title,Flow with Freyja #7  (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/d2e844d9b44b4f3c888de802e509acec/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/freyja-3-v2-f-mp4,No Series Title,Flow with Freyja #8 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/93f5a4b1ecfd4ccbacead28c538758ef/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/freya-flow-3-mp4,No Series Title,Flow with Freyja #9 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/99d35008501141b6864f4c8aabaa3d49/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/mkathy-flow-3-posted,No Series Title,Flow with Kathy #10 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/52b35a48e3cb4abdaa3cd186d6e1d42a/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/mkathy-flow-4-posted,No Series Title,Flow with Kathy #11 (Entry/Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/6a90c444664f4da7aaad1573472670cb/hls.m3u8,Beginner Flows|Entry Level Flows
no link,no link,https://ondemand.animalflow.com/assets/af-kathy-flow-1-mp4,No Series Title,Flow with Kathy #1 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/b47ca44f41114ac980228a9b18c2f1e2/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/af-kathy-flow-2-v2-mp4,No Series Title,Flow with Kathy #2 (Beginner-Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/f66bc059be6f49209f54cbcfece94478/hls.m3u8,Intermediate Flows|Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/day-3-kathy-flow-5-v1-mp4,No Series Title,Flow With Kathy #3 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/d114cc609aa649c7a0de0bc8a98b632b/hls.m3u8,Beginner Flows|Entry Level Flows
no link,no link,https://ondemand.animalflow.com/assets/day-3-kathy-flow-4-v1-mp4,No Series Title,Flow with Kathy #4 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/4a3d6572afe04d78953591b37072ebdc/hls.m3u8,Beginner Flows|Entry Level Flows
no link,no link,https://ondemand.animalflow.com/assets/dkathy-d2-flow-1-mp4,No Series Title,Flow with Kathy #5 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/c6b3f47328db4a3780aea11bc3eb9e8d/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/dkathy-d1-flow-2-rooftop-mp4,No Series Title,Flow with Kathy #6 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/35921ff51b48444798152ea1e2b30bbc/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/dkathy-d3-flow-2-mp4,No Series Title,Flow with Kathy #7 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/c17e5197f38f492387e9d66d09fa2f65/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/dkathy-d3-flow-1-mp4,No Series Title,Flow with Kathy #8 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/e16847f51b174806a943f24ef521749d/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/mkathy-flow-2-b-mp4,No Series Title,Flow with Kathy #9 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/a0227a49654e4087b11e073ac76491fa/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/maddie_flow_1_-_intermediate_-_v2-1080p,No Series Title,Flow with Maddie #1 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/39225361a2a841cd8ac6e27f6aa1c3da/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/maddie_flow_2_-_begin-1080p,No Series Title,Flow with Maddie #2 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/8c91dba3f21549ac906e26e21ebe9811/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/maddie_flow_3-_int-1080p,No Series Title,Flow with Maddie #3 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/be02a9016db0477d87b4801db66bd219/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/maddie_flow_4_-_begin_-_v2-1080p,No Series Title,Flow with Maddie #4 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/5ccedcf591a140c88c9e788425645a2e/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/maddie_flow_6_-_v2-1080p,No Series Title,Flow with Maddie #5 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/143d23ddd1ff452cbd0fb18a7e517bb2/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/maddie_flow_7_-_v1-1080p,No Series Title,Flow with Maddie #6 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/06b77d1c34254a56a3550a8f5e11bf19/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/maddie_flow_5_-_beginner_-_v1-1080p,No Series Title,Flow with Maddie #7 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/01067ddd53d14085bd2310c4d25ae536/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/maddie_flow_8_-__v1-1080p,No Series Title,Flow with Maddie #8 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/8243db96ece84f668f1fafe0244c3094/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/michael_flow_1_-_intermediate-1080p,No Series Title,Flow with Michael P #1 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/21364f1853a942a09912d8e7899ed411/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/michael_flow_2_-_beginner_-_v3-1080p,No Series Title,Flow with Michael P  #2 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/c64872f2ba8d4d01bc1020711c0e4c18/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/michael_flow_3_-_beginner_-_v2-1080p,No Series Title,Flow with Michael P #3 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/b9a1b18939534e42b4998c2b2ca352f4/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/michael_flow_5_adv_-_v2-1080p,No Series Title,Flow with Michael P #4 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/1ded54c4cd254ce5b60e23e7cf57f328/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/michael_flow_6_-_beg_-_v1-1080p,No Series Title,Flow with Michael P #5 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/cd8b483ad752464ba62d851d508991af/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/michael_flow_4_-_int_-_v2-1080p,No Series Title,Flow with Michael P #6 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/42c029e39eef430b873fa6018804c80a/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/michael_flow_8_-_int_-_v2-1080p,No Series Title,Flow with Michael P # 7 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/e7ba3e08c34c4e388b2f0beb45655a5e/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/miguel_flow_4_-_int-1080p,No Series Title,Flow with Miguel #1 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/c04944f335b44f2a8a6a411c3893df7d/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/miguel_flow_5_-_int-1080p,No Series Title,Flow with Miguel #2 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/270117d7f13a4c328eec6f7f29232eeb/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/miguel_flow_6_-_int-1080p,No Series Title,Flow with Miguel #3 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/9a435fbeca354578ae236839ad146e95/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/miguel_flow_7_-_adv-1080p,No Series Title,Flow with Miguel #4 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/73447bf6bd894a7b8d24f58cc3b63bb7/hls.m3u8,FLOW OF THE WEEK|Flow of the Week|Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/mike-flow-2-mp4,No Series Title,Flow with Mike #10 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/0daa5a86569e46acb3151e45951192cd/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/af-mike-flow-3-v3-mp4,No Series Title,Flow with Mike #11 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/1c76ed1b0d9549edb9486bd3512fdfc7/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/day-3-mike-flow-4-mp4,No Series Title,Flow with Mike #12 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/0d329aadd52d447a823834cba4432414/hls.m3u8,Beginner Flows|Entry Level Flows
no link,no link,https://ondemand.animalflow.com/assets/mike-flow-1-mp4,No Series Title,Flow with Mike #13 (Beginner/ Drill),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/6154f7ef8cd4466a9869bbbd74965e2e/hls.m3u8,Beginner Flows|Entry Level Flows
no link,no link,https://ondemand.animalflow.com/assets/mike-flow-5-mp4,No Series Title,Flow with Mike #14 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/15fe6d074724466982a858cb9a4043c8/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/bmike-d1-flow-6-mp4,No Series Title,Flow with Mike #15 (beginner to intermediate drill),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/32d6fbc24a8344d1a110f76aa9074313/hls.m3u8,Beginner Flows|Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/dmike-d3-flow-5-corkscrew-mp4,No Series Title,Flow with Mike #16 (Beginner/Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/dc940378f1254f489c97575337ac3a8f/hls.m3u8,Intermediate Flows|Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/bmike-d1-flow-2-mp4,No Series Title,Flow with Mike #17 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/50a969cc0c9c4fd4ac6617770f08e326/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/bmike-d1-flow-7-mp4,No Series Title,Flow with Mike #18 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/f487cccbc98041dba3b650b6e35651ac/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/dmike-d2-flow-1-mp4,No Series Title,Flow with Mike #19 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/42bae07b03154128afc03cca7505ac0e/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/flow-with-mike-10,No Series Title,Flow with Mike #1 (Entry Level /Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/19fefc28a9e8498592eec73a26c686ea/hls.m3u8,Beginner Flows|Entry Level Flows
no link,no link,https://ondemand.animalflow.com/assets/dmike-d3-flow-1-mp4,No Series Title,Flow with Mike #20 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/01525cc652df4ac5a07cb4332de99d56/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/may-mike-flow3-mp4,No Series Title,Flow with Mike #21 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/fc7752eea4424704a66751fc87af63a2/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/dmike-d3-flow-6-mp4,No Series Title,Flow with Mike #22 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/b653fc2ca8ff4a9ba9e3a9116187c138/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/bmike-d1-flow-4-mp4,No Series Title,Flow with Mike #23 (Intermediate to Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/de6c5225508d4f60b5e40ddda1acd35a/hls.m3u8,Intermediate Flows|Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/may-mike-flow1-mp4,No Series Title,Flow with Mike #24 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/3f8a6f63946d4166b26b568efd829da4/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/may-mike-flow2-mp4,No Series Title,Flow with Mike #25 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/c09d25156df44de9a25627481511b738/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/aug-mike-flow-4-outdoor-posted-mp4,No Series Title,Flow with Mike #26 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/4c69f6790c0b42d5b07c1df57e8d1a15/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/aug-mike-day2-drill1-mp4,No Series Title,Flow with Mike #27 (Intermediate Drill),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/386da531b1724edc9f7f632882900665/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/aug-mike-flow-2-mp4,No Series Title,Flow with Mike #28 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/563e9bb070c540a08ceded5f31c8d5fe/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/bmike-d1-flow-3-mp4,No Series Title,Flow with Mike #29  (Intermediate - Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/a5f7a349d7cf48bcab3bf9242e599e7d/hls.m3u8,Intermediate Flows|Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/mike-7-v1-f-mp4,No Series Title,Flow with Mike #2 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/8a263e1ff56b4726a8c2b10bdfa717b8/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/aug-mike-d1-flow-3-outdoor-mp4,No Series Title,Flow with Mike #30 (Intermediate Drill),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/fea1524b7df34bccaa06c278e8431743/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/aug-mike-d1-drill-2-tuck-mp4,No Series Title,Flow with Mike #31 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/c444ab4b765940a9aa1b67746c823bc4/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/sep-mike-flow-1-int-mp4,No Series Title,Flow with Mike #32 (Intermediate-Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/f34afb5e85f64aefbd5db11e3601c0c9/hls.m3u8,Intermediate Flows|Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/sep-mike-flow-3-beg,No Series Title,Flow with Mike #33 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/4858028a3bef47c28a99ea1b3552d99c/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/sep-mike-flow-2-int,No Series Title,Flow with Mike #34 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/4ea647224707432995f1dc175dde8767/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/aug-mike-d1-drill-1-skt-posted,No Series Title,Flow with Mike #35 (Beginner Drill),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/8a227afe095c4ef1a390e49fc15368f0/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/xaug-mike-d1-flow-1,No Series Title,Flow with Mike #36 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/f3ba39d306c14f03bd76415e2750b3ea/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/dec-mike-flow1-posted,No Series Title,Flow with Mike #37 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/8078e7f459824924a0594d80c1f6f7a7/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/ded-mike-flow-2-posted,No Series Title,Flow With Mike #38 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/291ea1b578624a0ab972a60e42ee2524/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/dec-mike-flow-3-virtual-summit-posted,No Series Title,Flow with Mike #39 (Intermediate/Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/04d4420dd0704717a2c2b6549d4eb272/hls.m3u8,Intermediate Flows|Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/mike-9-v2-f-mp4,No Series Title,Flow with Mike #3 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/ef63c24eff8e4118a6b2a60a2e4a2d8c/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/dec-mike-drill-1-posted,No Series Title,Flow with Mike #40 (Drill/ Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/584cff0237d54c61b6ddb0f81f06d2b8/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/dec-mike-drill-2-posted,No Series Title,Flow with Mike #41 (Drill/ Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/0b54f164d3ec4585ba5f807bee08bb1b/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/jan-mike-flow-1-int-posted,No Series Title,Flow with Mike #42 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/6e7522040b86441998c5f0a4bd137655/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/dec-mike-flow-4-posted-beginner,No Series Title,Flow with Mike #43 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/73efcc3fab4342c6a2dd27fc3dbb69e8/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/block-flow-1-posted,No Series Title,Flow with Mike #44 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/c6d4bb4af0954864a508133c061a2e2b/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/block-flow-2-posted,No Series Title,Flow with Mike #45 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/2bc3238be5444ca6976e68c6ddf52d0f/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/block-flow-3-posted,No Series Title,Flow with Mike #46 (Beginner-Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/613dac45e3294b71af2dd16281774be2/hls.m3u8,Intermediate Flows|Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/block-flow-4-posted,No Series Title,Flow with Mike #46 (Beginner-Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/613dac45e3294b71af2dd16281774be2/hls.m3u8,Intermediate Flows|Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/block-drill-1,No Series Title,Flow with Mike #48 (Drill - Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/997c8a9fa6374237a648dbf09badfecf/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/block-flow-6-posted,No Series Title,Flow with Mike #49 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/5a35193e71d44ef5953a4c903612dd75/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/mike-4-v2-f-mp4,No Series Title,Flow with Mike #4 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/55c5f09804604152b66527d85c59f61a/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/block-flow-5-posted,No Series Title,Flow with Mike #50 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/b2c806335c7142d2bd22eae223a0208d/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/lionsgate-day-2-mike-flow-1,No Series Title,Flow with Mike #51 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/cff3700bbac249668c4929dad459b870/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/lionsgate-day-2-mike-flow-2,No Series Title,Flow with Mike #52 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/9e46825e491b43f5910a218429b2ae52/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/lionsgate-day-2-mike-flow-3,No Series Title,Flow with Mike #53 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/deafac18885c436094a3effb6d3d37fa/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/lionsgate-day-2-mike-adv-1,No Series Title,Flow with Mike #54 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/03acd5e558d44255870c1a130bf1f8c2/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/lionsgate-day-2-mike-adv-flow-2,No Series Title,Flow with Mike #55 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/45e2b350cfa748cf806655d6bf5a8947/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/lionsgate-day-2-mike-flow-4-regressed-v1,No Series Title,Flow with Mike #56 (AF Deconstructed),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/5a17b6cfc8b049c1a63edf99ffbf1334/hls.m3u8,AF DECONSTRUCTED|AF Deconstructed Flows
no link,no link,https://ondemand.animalflow.com/assets/flow-july-25-up-to-4k,No Series Title,Flow with Mike #57 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/c2c805e9823843499cd3152da0b3e9e8/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/july-flow-1-beginner-v2,No Series Title,Flow with Mike #58 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/9d953edb43a74f619183dff7b2287fbb/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/72621-drill-1-beginner-v1,No Series Title,Flow with Mike #59 (Beginner Drill),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/3871ae07f95a44138876fba26991931e/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/mike-5-v1-f-mp4,No Series Title,Flow with Mike #5 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/a4364242e3b3487bb121126d9ea3144e/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/72621-flow-3-advanced,No Series Title,Flow with Mike #60 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/e6e0ca95e62048a3b5e6ff976568c662/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/72621-flow-4-intermediate,No Series Title,Flow with Mike #61 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/ba396dffeb1b44d49ef667856953cb4a/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/72621-drill-3-beginner-v1,No Series Title,Flow with Mike #62 (Beginner DRILL),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/f385ccd5a4da437c92b546166ac42eea/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/72621-flow-6-advanced,No Series Title,Flow with Mike #63 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/8a2a16654cae4618bafe1728eabe5330/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/72621-flow-5-intermediate,No Series Title,Flow with Mike #64 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/b5cee8bf208b4e2294d8379d8aeff8a6/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/11621-mike-s-house-int-flow-1-v1,No Series Title,Flow with Mike #65 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/6953d40afca04844a5623a10b0bd9de3/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/11621-mike-s-house-int-flow-2-v1,No Series Title,Flow with Mike #66 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/e124d5a084ad42d9b8165dff7645da4c/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/11621-mike-s-house-adv-flow-3-v1,No Series Title,Flow with Mike #67 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/f07dff1bfc3e4ebc90a9764b9c62cb96/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/11621_mike-s_house_-_begin_flow_4_-_v1-1080p,No Series Title,Flow with Mike #68 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/f566ab0117194c7fbbc0dbfc872b8d8b/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/11922_-_flow_3_-_mike_-_inter,No Series Title,Flow with Mike #69 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/9d18c3dacde84cdda5b0ded0f06e97b5/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/mike-6-v1-f-mp4,No Series Title,Flow with Mike #6 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/58d1f6f4faa24c86a3c916fe21096977/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/11922_-_drill_9_-_mike,No Series Title,Flow with Mike #70 (Intermediate Drill),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/88ad5f9686604c9f922cac98b1d47dda/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/11922_-_flow_8_-_mike_-_int,No Series Title,Flow with Mike #71 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/31041f86866a4ea3af9bf28ca84ea6fc/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/11922_-_flow_1_-_mike_-_beginner,No Series Title,Flow with Mike #72 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/bb49501604854ab1b40e0d2488329d24/hls.m3u8,Beginner Flows
